"exp","block","plot","plant","seed","trt","gopher","year","taxa","mass"
"WATER","W18",32,"P",0,"WATER",0,2004,"VULPIA MYUROS",6.1865
"WATER","W18",32,"P",0,"WATER",0,2005,"AMSINCKIA MENZIESII",8.9
"WATER","W18",32,"P",0,"WATER",0,2005,"ANAGALLIS ARVENSIS",7.557
"WATER","W18",32,"P",0,"WATER",0,2005,"AVENA BARBATA",6.6855
"WATER","W18",32,"P",0,"WATER",0,2005,"BROMUS CARINATUS",45.45
"WATER","W18",32,"P",0,"WATER",0,2005,"BROMUS HORDEACEUS",8.1445
"WATER","W18",32,"P",0,"WATER",0,2005,"BROMUS MADRITENSIS",1.055
"WATER","W18",32,"P",0,"WATER",0,2005,"CIRSIUM SPECIES",30.3
"WATER","W18",32,"P",0,"WATER",0,2005,"ELYMUS GLAUCUS",36.6
"WATER","W18",32,"P",0,"WATER",0,2005,"ERODIUM CICUTARIUM",17.45
"WATER","W18",32,"P",0,"WATER",0,2005,"LACTUCA SERRIOLA",12.6
"WATER","W18",32,"P",0,"WATER",0,2005,"LITTER",128.100005
"WATER","W18",32,"P",0,"WATER",0,2005,"MEDICAGO POLYMORPHA",3.985
"WATER","W18",32,"P",0,"WATER",0,2005,"VULPIA MYUROS",95.299995
"WATER","W52",33,"P",1,"CONTROL",1,2001,"BROMUS CARINATUS",7.25
"WATER","W52",33,"P",1,"CONTROL",1,2001,"BROMUS HORDEACEUS",23.55
"WATER","W52",33,"P",1,"CONTROL",1,2001,"BROMUS MADRITENSIS",6.4
"WATER","W52",33,"P",1,"CONTROL",1,2001,"FORB SPECIES",0.05
"WATER","W52",33,"P",1,"CONTROL",1,2001,"GRASS SPECIES",0.8
"WATER","W52",33,"P",1,"CONTROL",1,2001,"LITTER",515.80002
"WATER","W52",33,"P",1,"CONTROL",1,2001,"NASSELLA PULCHRA",53
"WATER","W52",33,"P",1,"CONTROL",1,2001,"POA SECUNDA",0.9
"WATER","W52",33,"P",1,"CONTROL",1,2001,"VULPIA MYUROS",39.85
"WATER","W52",33,"P",1,"CONTROL",1,2002,"BROMUS CARINATUS",0.6
"WATER","W52",33,"P",1,"CONTROL",1,2002,"BROMUS HORDEACEUS",13.6
"WATER","W52",33,"P",1,"CONTROL",1,2002,"BROMUS MADRITENSIS",0.5
"WATER","W52",33,"P",1,"CONTROL",1,2002,"ELYMUS GLAUCUS",11.45
"WATER","W52",33,"P",1,"CONTROL",1,2002,"LACTUCA SERRIOLA",0.0495
"WATER","W52",33,"P",1,"CONTROL",1,2002,"LITTER",471.349985
"WATER","W52",33,"P",1,"CONTROL",1,2002,"NASSELLA PULCHRA",59.75
"WATER","W52",33,"P",1,"CONTROL",1,2002,"VULPIA MYUROS",24
"WATER","W52",33,"P",1,"CONTROL",1,2003,"AMSINCKIA MENZIESII",2.5
"WATER","W52",33,"P",1,"CONTROL",1,2003,"BRASSICA NIGRA",0.005
"WATER","W52",33,"P",1,"CONTROL",1,2003,"BROMUS CARINATUS",4.2
"WATER","W52",33,"P",1,"CONTROL",1,2003,"BROMUS DIANDRUS",0.3
"WATER","W52",33,"P",1,"CONTROL",1,2003,"BROMUS HORDEACEUS",91.65
"WATER","W52",33,"P",1,"CONTROL",1,2003,"CONYZA CANADENSIS",0.005
"WATER","W52",33,"P",1,"CONTROL",1,2003,"ELYMUS GLAUCUS",81.2
"WATER","W52",33,"P",1,"CONTROL",1,2003,"ERODIUM CICUTARIUM",1.85
"WATER","W52",33,"P",1,"CONTROL",1,2003,"LACTUCA SERRIOLA",0.75
"WATER","W52",33,"P",1,"CONTROL",1,2003,"LITTER",370.600015
"WATER","W52",33,"P",1,"CONTROL",1,2003,"NASSELLA PULCHRA",50.6
"WATER","W52",33,"P",1,"CONTROL",1,2003,"VULPIA MYUROS",1.5
"WATER","W52",33,"P",1,"CONTROL",1,2004,"BROMUS CARINATUS",0.2755
"WATER","W52",33,"P",1,"CONTROL",1,2004,"BROMUS HORDEACEUS",7.6
"WATER","W52",33,"P",1,"CONTROL",1,2004,"LITTER",285.9
"WATER","W52",33,"P",1,"CONTROL",1,2004,"NASSELLA PULCHRA",124.2
"WATER","W52",33,"P",1,"CONTROL",1,2004,"VULPIA MYUROS",38.8
"WATER","W52",33,"P",1,"CONTROL",1,2005,"BROMUS HORDEACEUS",37.55
"WATER","W52",33,"P",1,"CONTROL",1,2005,"BROMUS MADRITENSIS",0.2365
"WATER","W52",33,"P",1,"CONTROL",1,2005,"CONYZA CANADENSIS",0.008
"WATER","W52",33,"P",1,"CONTROL",1,2005,"ELYMUS GLAUCUS",17.885
"WATER","W52",33,"P",1,"CONTROL",1,2005,"ERODIUM CICUTARIUM",5.36
"WATER","W52",33,"P",1,"CONTROL",1,2005,"LITTER",640.049975
"WATER","W52",33,"P",1,"CONTROL",1,2005,"MEDICAGO POLYMORPHA",0.306
"WATER","W52",33,"P",1,"CONTROL",1,2005,"NASSELLA PULCHRA",296.000005
"WATER","W52",33,"P",1,"CONTROL",1,2005,"VULPIA MYUROS",136.75
"WATER","W52",34,"A",0,"WATER",1,2001,"AMSINCKIA MENZIESII",146.3
"WATER","W52",34,"A",0,"WATER",1,2001,"ANAGALLIS ARVENSIS",0.15
"WATER","W52",34,"A",0,"WATER",1,2001,"BROMUS HORDEACEUS",21.35
"WATER","W52",34,"A",0,"WATER",1,2001,"BROMUS MADRITENSIS",293.099995
"WATER","W52",34,"A",0,"WATER",1,2001,"LITTER",100.550005
"WATER","W52",34,"A",0,"WATER",1,2001,"NASSELLA PULCHRA",2.45
"WATER","W52",34,"A",0,"WATER",1,2001,"VULPIA MYUROS",8.85
"WATER","W52",34,"A",0,"WATER",1,2002,"AMSINCKIA MENZIESII",29.85
"WATER","W52",34,"A",0,"WATER",1,2002,"ANAGALLIS ARVENSIS",0.05
"WATER","W52",34,"A",0,"WATER",1,2002,"BROMUS CARINATUS",1.15
"WATER","W52",34,"A",0,"WATER",1,2002,"BROMUS DIANDRUS",16.2
"WATER","W52",34,"A",0,"WATER",1,2002,"BROMUS HORDEACEUS",139.5
"WATER","W52",34,"A",0,"WATER",1,2002,"BROMUS MADRITENSIS",38.75
"WATER","W52",34,"A",0,"WATER",1,2002,"ELYMUS GLAUCUS",0.45
"WATER","W52",34,"A",0,"WATER",1,2002,"ERODIUM CICUTARIUM",0.85
"WATER","W52",34,"A",0,"WATER",1,2002,"LITTER",538.25001
"WATER","W52",34,"A",0,"WATER",1,2002,"LOLLIUM SPECIES",0.9
"WATER","W52",34,"A",0,"WATER",1,2002,"NASSELLA PULCHRA",2.3
"WATER","W52",34,"A",0,"WATER",1,2002,"VULPIA MYUROS",4.4
"WATER","W52",34,"A",0,"WATER",1,2003,"AMSINCKIA MENZIESII",19.05
"WATER","W52",34,"A",0,"WATER",1,2003,"BROMUS CARINATUS",14.2
"WATER","W52",34,"A",0,"WATER",1,2003,"BROMUS DIANDRUS",0.55
"WATER","W52",34,"A",0,"WATER",1,2003,"BROMUS HORDEACEUS",201.29999
"WATER","W52",34,"A",0,"WATER",1,2003,"BROMUS MADRITENSIS",1.1
"WATER","W52",34,"A",0,"WATER",1,2003,"CIRSIUM SPECIES",0.5
"WATER","W52",34,"A",0,"WATER",1,2003,"ELYMUS GLAUCUS",6.8
"WATER","W52",34,"A",0,"WATER",1,2003,"ERODIUM CICUTARIUM",1.25
"WATER","W52",34,"A",0,"WATER",1,2003,"HORDEUM MURINUM",0.5
"WATER","W52",34,"A",0,"WATER",1,2003,"LITTER",457.249985
"WATER","W52",34,"A",0,"WATER",1,2003,"NASSELLA PULCHRA",54.95
"WATER","W52",34,"A",0,"WATER",1,2004,"BROMUS DIANDRUS",5.15
"WATER","W52",34,"A",0,"WATER",1,2004,"BROMUS HORDEACEUS",183.199995
"WATER","W52",34,"A",0,"WATER",1,2004,"BROMUS MADRITENSIS",1.0245
"WATER","W52",34,"A",0,"WATER",1,2004,"ELYMUS GLAUCUS",31.15
"WATER","W52",34,"A",0,"WATER",1,2004,"HORDEUM MURINUM",3.8
"WATER","W52",34,"A",0,"WATER",1,2004,"LITTER",489.50001
"WATER","W52",34,"A",0,"WATER",1,2004,"NASSELLA PULCHRA",32.1
"WATER","W52",34,"A",0,"WATER",1,2004,"VULPIA MYUROS",7.85
"WATER","W52",34,"A",0,"WATER",1,2005,"AMSINCKIA MENZIESII",2.4755
"WATER","W52",34,"A",0,"WATER",1,2005,"BROMUS HORDEACEUS",148.050005
"WATER","W52",34,"A",0,"WATER",1,2005,"BROMUS MADRITENSIS",0.7015
"WATER","W52",34,"A",0,"WATER",1,2005,"ELYMUS GLAUCUS",70.75
"WATER","W52",34,"A",0,"WATER",1,2005,"ERODIUM CICUTARIUM",5.3495
"WATER","W52",34,"A",0,"WATER",1,2005,"LACTUCA SERRIOLA",0.177
"WATER","W52",34,"A",0,"WATER",1,2005,"LITTER",211.550005
"WATER","W52",34,"A",0,"WATER",1,2005,"LOLLIUM SPECIES",2.443
"WATER","W52",34,"A",0,"WATER",1,2005,"MEDICAGO POLYMORPHA",2.2075
"WATER","W52",34,"A",0,"WATER",1,2005,"NASSELLA PULCHRA",55.9
"WATER","W52",34,"A",0,"WATER",1,2005,"VULPIA MYUROS",34.1
"WATER","W52",35,"P",1,"WATER",1,2001,"BROMUS CARINATUS",0.5
"WATER","W52",35,"P",1,"WATER",1,2001,"BROMUS HORDEACEUS",44.25
"WATER","W52",35,"P",1,"WATER",1,2001,"BROMUS MADRITENSIS",0.4
"WATER","W52",35,"P",1,"WATER",1,2001,"FORB SPECIES",0.045
"WATER","W52",35,"P",1,"WATER",1,2001,"GRASS SPECIES",2.3
"WATER","W52",35,"P",1,"WATER",1,2001,"LITTER",548.34999
"WATER","W52",35,"P",1,"WATER",1,2001,"LOLLIUM SPECIES",0.045
"WATER","W52",35,"P",1,"WATER",1,2001,"NASSELLA PULCHRA",109.65
"WATER","W52",35,"P",1,"WATER",1,2001,"POA SECUNDA",3.15
"WATER","W52",35,"P",1,"WATER",1,2001,"VULPIA MYUROS",18.55
"WATER","W52",35,"P",1,"WATER",1,2002,"BROMUS CARINATUS",16.75
"WATER","W52",35,"P",1,"WATER",1,2002,"BROMUS HORDEACEUS",23.55
"WATER","W52",35,"P",1,"WATER",1,2002,"BROMUS MADRITENSIS",0.45
"WATER","W52",35,"P",1,"WATER",1,2002,"ELYMUS GLAUCUS",7.85
"WATER","W52",35,"P",1,"WATER",1,2002,"LACTUCA SERRIOLA",0.0495
"WATER","W52",35,"P",1,"WATER",1,2002,"LITTER",1191.399995
"WATER","W52",35,"P",1,"WATER",1,2002,"LOLLIUM SPECIES",0.7
"WATER","W52",35,"P",1,"WATER",1,2002,"NASSELLA PULCHRA",124.15
"WATER","W52",35,"P",1,"WATER",1,2002,"POA SECUNDA",0.1
"WATER","W52",35,"P",1,"WATER",1,2002,"VULPIA MYUROS",6.7
"WATER","W52",35,"P",1,"WATER",1,2003,"BROMUS CARINATUS",11.65
"WATER","W52",35,"P",1,"WATER",1,2003,"BROMUS HORDEACEUS",6.3
"WATER","W52",35,"P",1,"WATER",1,2003,"ELYMUS GLAUCUS",8.8
"WATER","W52",35,"P",1,"WATER",1,2003,"LITTER",453.75
"WATER","W52",35,"P",1,"WATER",1,2003,"NASSELLA PULCHRA",89.799995
"WATER","W52",35,"P",1,"WATER",1,2003,"VULPIA MYUROS",0.5
"WATER","W52",35,"P",1,"WATER",1,2004,"BROMUS HORDEACEUS",11.7
"WATER","W52",35,"P",1,"WATER",1,2004,"CONYZA CANADENSIS",0.0165
"WATER","W52",35,"P",1,"WATER",1,2004,"LITTER",241.900005
"WATER","W52",35,"P",1,"WATER",1,2004,"NASSELLA PULCHRA",45.45
"WATER","W52",35,"P",1,"WATER",1,2004,"VULPIA MYUROS",43.95
"WATER","W52",35,"P",1,"WATER",1,2005,"BROMUS HORDEACEUS",14.85
"WATER","W52",35,"P",1,"WATER",1,2005,"BROMUS MADRITENSIS",0.114
"WATER","W52",35,"P",1,"WATER",1,2005,"ELYMUS GLAUCUS",0.474
"WATER","W52",35,"P",1,"WATER",1,2005,"LITTER",316.949995
"WATER","W52",35,"P",1,"WATER",1,2005,"NASSELLA PULCHRA",177.749995
"WATER","W52",35,"P",1,"WATER",1,2005,"VULPIA MYUROS",93.199995
"WATER","W52",36,"A",0,"CONTROL",1,2001,"AMSINCKIA MENZIESII",323.549995
"WATER","W52",36,"A",0,"CONTROL",1,2001,"BROMUS CARINATUS",7.75
"WATER","W52",36,"A",0,"CONTROL",1,2001,"BROMUS HORDEACEUS",11.5
"WATER","W52",36,"A",0,"CONTROL",1,2001,"BROMUS MADRITENSIS",249.300005
"WATER","W52",36,"A",0,"CONTROL",1,2001,"CONYZA CANADENSIS",1.8
"WATER","W52",36,"A",0,"CONTROL",1,2001,"GRASS SPECIES",4.7
"WATER","W52",36,"A",0,"CONTROL",1,2001,"HORDEUM MURINUM",1.05
"WATER","W52",36,"A",0,"CONTROL",1,2001,"LITTER",368.849985
"WATER","W52",36,"A",0,"CONTROL",1,2001,"LOLLIUM SPECIES",0.95
"WATER","W52",36,"A",0,"CONTROL",1,2001,"MALVA PARVIFLORA",0.75
"WATER","W52",36,"A",0,"CONTROL",1,2001,"NASSELLA PULCHRA",1
"WATER","W52",36,"A",0,"CONTROL",1,2001,"VULPIA MYUROS",59.7
"WATER","W52",36,"A",0,"CONTROL",1,2002,"AMSINCKIA MENZIESII",1.3
"WATER","W52",36,"A",0,"CONTROL",1,2002,"BROMUS CARINATUS",4.65
"WATER","W52",36,"A",0,"CONTROL",1,2002,"BROMUS HORDEACEUS",79.15
"WATER","W52",36,"A",0,"CONTROL",1,2002,"BROMUS MADRITENSIS",48.1
"WATER","W52",36,"A",0,"CONTROL",1,2002,"ELYMUS GLAUCUS",0.2
"WATER","W52",36,"A",0,"CONTROL",1,2002,"LACTUCA SERRIOLA",0.0495
"WATER","W52",36,"A",0,"CONTROL",1,2002,"LITTER",707.5
"WATER","W52",36,"A",0,"CONTROL",1,2002,"NASSELLA PULCHRA",1.9
"WATER","W52",36,"A",0,"CONTROL",1,2002,"VULPIA MYUROS",24.6
"WATER","W52",36,"A",0,"CONTROL",1,2003,"AMSINCKIA MENZIESII",69.45
"WATER","W52",36,"A",0,"CONTROL",1,2003,"BROMUS CARINATUS",3.4
"WATER","W52",36,"A",0,"CONTROL",1,2003,"BROMUS DIANDRUS",2.3
"WATER","W52",36,"A",0,"CONTROL",1,2003,"BROMUS HORDEACEUS",65.9
"WATER","W52",36,"A",0,"CONTROL",1,2003,"BROMUS MADRITENSIS",48.7
"WATER","W52",36,"A",0,"CONTROL",1,2003,"ELYMUS GLAUCUS",0.005
"WATER","W52",36,"A",0,"CONTROL",1,2003,"ERODIUM CICUTARIUM",0.15
"WATER","W52",36,"A",0,"CONTROL",1,2003,"ERODIUM SPECIES",0.15
"WATER","W52",36,"A",0,"CONTROL",1,2003,"LITTER",679.850005
"WATER","W52",36,"A",0,"CONTROL",1,2003,"NASSELLA PULCHRA",0.005
"WATER","W52",36,"A",0,"CONTROL",1,2003,"VULPIA MICROSTACHYS",0.1
"WATER","W52",36,"A",0,"CONTROL",1,2003,"VULPIA MYUROS",6.25
"WATER","W52",36,"A",0,"CONTROL",1,2004,"BROMUS HORDEACEUS",109.700005
"WATER","W52",36,"A",0,"CONTROL",1,2004,"BROMUS MADRITENSIS",2.271
"WATER","W52",36,"A",0,"CONTROL",1,2004,"ELYMUS GLAUCUS",18.5
"WATER","W52",36,"A",0,"CONTROL",1,2004,"HORDEUM MURINUM",1.6325
"WATER","W52",36,"A",0,"CONTROL",1,2004,"LITTER",322.55001
"WATER","W52",36,"A",0,"CONTROL",1,2004,"VULPIA MYUROS",20.95
"WATER","W52",36,"A",0,"CONTROL",1,2005,"AMSINCKIA MENZIESII",6.2885
"WATER","W52",36,"A",0,"CONTROL",1,2005,"BROMUS CARINATUS",0.2415
"WATER","W52",36,"A",0,"CONTROL",1,2005,"BROMUS HORDEACEUS",175.550005
"WATER","W52",36,"A",0,"CONTROL",1,2005,"BROMUS MADRITENSIS",7.976
"WATER","W52",36,"A",0,"CONTROL",1,2005,"LITTER",346.6
"WATER","W52",36,"A",0,"CONTROL",1,2005,"VULPIA MYUROS",107.700005
"WATER","W52",37,"P",0,"WATER",1,2001,"BROMUS CARINATUS",17.7
"WATER","W52",37,"P",0,"WATER",1,2001,"BROMUS HORDEACEUS",59.1
"WATER","W52",37,"P",0,"WATER",1,2001,"BROMUS MADRITENSIS",0.55
"WATER","W52",37,"P",0,"WATER",1,2001,"ELYMUS GLAUCUS",21
"WATER","W52",37,"P",0,"WATER",1,2001,"GRASS SPECIES",3.55
"WATER","W52",37,"P",0,"WATER",1,2001,"LITTER",762.05002
"WATER","W52",37,"P",0,"WATER",1,2001,"LOLLIUM MULTIFLORUM",1.65
"WATER","W52",37,"P",0,"WATER",1,2001,"LOLLIUM SPECIES",1.85
"WATER","W52",37,"P",0,"WATER",1,2001,"NASSELLA PULCHRA",62.95
"WATER","W52",37,"P",0,"WATER",1,2001,"VULPIA MYUROS",35.85
"WATER","W52",37,"P",0,"WATER",1,2002,"ANAGALLIS ARVENSIS",0.05
"WATER","W52",37,"P",0,"WATER",1,2002,"BROMUS CARINATUS",8.1
"WATER","W52",37,"P",0,"WATER",1,2002,"BROMUS DIANDRUS",1.45
"WATER","W52",37,"P",0,"WATER",1,2002,"BROMUS HORDEACEUS",71.7
"WATER","W52",37,"P",0,"WATER",1,2002,"BROMUS MADRITENSIS",0.3
"WATER","W52",37,"P",0,"WATER",1,2002,"CALANDRINIA CILIATA",0.0495
"WATER","W52",37,"P",0,"WATER",1,2002,"CONYZA CANADENSIS",0.1
"WATER","W52",37,"P",0,"WATER",1,2002,"ELYMUS GLAUCUS",43.45
"WATER","W52",37,"P",0,"WATER",1,2002,"LACTUCA SERRIOLA",0.5
"WATER","W52",37,"P",0,"WATER",1,2002,"LITTER",692.750015
"WATER","W52",37,"P",0,"WATER",1,2002,"LOLLIUM SPECIES",0.8
"WATER","W52",37,"P",0,"WATER",1,2002,"NASSELLA PULCHRA",84.799995
"WATER","W52",37,"P",0,"WATER",1,2002,"VULPIA MYUROS",15.55
"WATER","W52",37,"P",0,"WATER",1,2003,"BROMUS HORDEACEUS",75.9
"WATER","W52",37,"P",0,"WATER",1,2003,"CIRSIUM SPECIES",32.75
"WATER","W52",37,"P",0,"WATER",1,2003,"ELYMUS GLAUCUS",29.9
"WATER","W52",37,"P",0,"WATER",1,2003,"LITTER",466.450005
"WATER","W52",37,"P",0,"WATER",1,2003,"NASSELLA PULCHRA",105.45
"WATER","W52",37,"P",0,"WATER",1,2003,"VULPIA MYUROS",0.25
"WATER","W52",37,"P",0,"WATER",1,2004,"BROMUS CARINATUS",0.569
"WATER","W52",37,"P",0,"WATER",1,2004,"BROMUS HORDEACEUS",35
"WATER","W52",37,"P",0,"WATER",1,2004,"BROMUS MADRITENSIS",0.236
"WATER","W52",37,"P",0,"WATER",1,2004,"CIRSIUM SPECIES",2.093
"WATER","W52",37,"P",0,"WATER",1,2004,"ELYMUS GLAUCUS",9.55
"WATER","W52",37,"P",0,"WATER",1,2004,"LITTER",371.65001
"WATER","W52",37,"P",0,"WATER",1,2004,"NASSELLA PULCHRA",156.850005
"WATER","W52",37,"P",0,"WATER",1,2004,"VULPIA MYUROS",30.2
"WATER","W52",37,"P",0,"WATER",1,2005,"BROMUS HORDEACEUS",25.45
"WATER","W52",37,"P",0,"WATER",1,2005,"BROMUS MADRITENSIS",0.541
"WATER","W52",37,"P",0,"WATER",1,2005,"ELYMUS GLAUCUS",55
"WATER","W52",37,"P",0,"WATER",1,2005,"LITTER",416.500015
"WATER","W52",37,"P",0,"WATER",1,2005,"NASSELLA PULCHRA",109.9
"WATER","W52",37,"P",0,"WATER",1,2005,"VULPIA MYUROS",56.6
"WATER","W52",38,"A",1,"WATER",1,2001,"AMSINCKIA MENZIESII",41.4
"WATER","W52",38,"A",1,"WATER",1,2001,"BROMUS ARENARIUS",3.4
"WATER","W52",38,"A",1,"WATER",1,2001,"BROMUS CARINATUS",670.50003
"WATER","W52",38,"A",1,"WATER",1,2001,"BROMUS HORDEACEUS",34.65
"WATER","W52",38,"A",1,"WATER",1,2001,"BROMUS MADRITENSIS",6
"WATER","W52",38,"A",1,"WATER",1,2001,"GRASS SPECIES",2.6
"WATER","W52",38,"A",1,"WATER",1,2001,"HORDEUM MURINUM",2.95
"WATER","W52",38,"A",1,"WATER",1,2001,"LITTER",293.85
"WATER","W52",38,"A",1,"WATER",1,2001,"LOLLIUM SPECIES",9
"WATER","W52",38,"A",1,"WATER",1,2001,"MALVA PARVIFLORA",0.8
"WATER","W52",38,"A",1,"WATER",1,2001,"NASSELLA PULCHRA",1.7
"WATER","W52",38,"A",1,"WATER",1,2001,"POA SECUNDA",0.6
"WATER","W52",38,"A",1,"WATER",1,2001,"VULPIA MYUROS",14.15
"WATER","W52",38,"A",1,"WATER",1,2002,"ANAGALLIS ARVENSIS",0.0495
"WATER","W52",38,"A",1,"WATER",1,2002,"BROMUS CARINATUS",11.7
"WATER","W52",38,"A",1,"WATER",1,2002,"BROMUS DIANDRUS",1.25
"WATER","W52",38,"A",1,"WATER",1,2002,"BROMUS HORDEACEUS",80.75
"WATER","W52",38,"A",1,"WATER",1,2002,"BROMUS MADRITENSIS",5.3
"WATER","W52",38,"A",1,"WATER",1,2002,"ELYMUS GLAUCUS",88.900005
"WATER","W52",38,"A",1,"WATER",1,2002,"LACTUCA SERRIOLA",0.7
"WATER","W52",38,"A",1,"WATER",1,2002,"LITTER",943.24997
"WATER","W52",38,"A",1,"WATER",1,2002,"NASSELLA PULCHRA",5.15
"WATER","W52",38,"A",1,"WATER",1,2002,"VULPIA MYUROS",8.2
"WATER","W52",38,"A",1,"WATER",1,2003,"BROMUS CARINATUS",43.8
"WATER","W52",38,"A",1,"WATER",1,2003,"BROMUS HORDEACEUS",28.7
"WATER","W52",38,"A",1,"WATER",1,2003,"BROMUS MADRITENSIS",3.4
"WATER","W52",38,"A",1,"WATER",1,2003,"ELYMUS GLAUCUS",6.35
"WATER","W52",38,"A",1,"WATER",1,2003,"ERODIUM CICUTARIUM",0.15
"WATER","W52",38,"A",1,"WATER",1,2003,"LITTER",712.79999
"WATER","W52",38,"A",1,"WATER",1,2003,"NASSELLA PULCHRA",189.050005
"WATER","W52",38,"A",1,"WATER",1,2003,"VULPIA MYUROS",2.25
"WATER","W52",38,"A",1,"WATER",1,2004,"BROMUS CARINATUS",51.85
"WATER","W52",38,"A",1,"WATER",1,2004,"BROMUS HORDEACEUS",58.95
"WATER","W52",38,"A",1,"WATER",1,2004,"BROMUS MADRITENSIS",1.0805
"WATER","W52",38,"A",1,"WATER",1,2004,"ELYMUS GLAUCUS",24.6
"WATER","W52",38,"A",1,"WATER",1,2004,"LITTER",401.500015
"WATER","W52",38,"A",1,"WATER",1,2004,"NASSELLA PULCHRA",12.7
"WATER","W52",38,"A",1,"WATER",1,2004,"VULPIA MYUROS",15.95
"WATER","W52",38,"A",1,"WATER",1,2005,"BROMUS CARINATUS",130.249995
"WATER","W52",38,"A",1,"WATER",1,2005,"BROMUS HORDEACEUS",43.3
"WATER","W52",38,"A",1,"WATER",1,2005,"BROMUS MADRITENSIS",0.1895
"WATER","W52",38,"A",1,"WATER",1,2005,"ELYMUS GLAUCUS",192.299995
"WATER","W52",38,"A",1,"WATER",1,2005,"ERODIUM CICUTARIUM",0.2925
"WATER","W52",38,"A",1,"WATER",1,2005,"LITTER",430.099985
"WATER","W52",38,"A",1,"WATER",1,2005,"NASSELLA PULCHRA",55.35
"WATER","W52",38,"A",1,"WATER",1,2005,"VULPIA MYUROS",32.15
"WATER","W52",39,"A",1,"CONTROL",1,2001,"AMSINCKIA MENZIESII",646.050035
"WATER","W52",39,"A",1,"CONTROL",1,2001,"BRASSICA NIGRA",0.2
"WATER","W52",39,"A",1,"CONTROL",1,2001,"BROMUS CARINATUS",27.1
"WATER","W52",39,"A",1,"CONTROL",1,2001,"BROMUS HORDEACEUS",16.7
"WATER","W52",39,"A",1,"CONTROL",1,2001,"BROMUS MADRITENSIS",10.2
"WATER","W52",39,"A",1,"CONTROL",1,2001,"CAPSELLA BURSA-PASTORIS",0.1
"WATER","W52",39,"A",1,"CONTROL",1,2001,"ELYMUS GLAUCUS",36.75
"WATER","W52",39,"A",1,"CONTROL",1,2001,"ERODIUM CICUTARIUM",0.045
"WATER","W52",39,"A",1,"CONTROL",1,2001,"GRASS SPECIES",3.95
"WATER","W52",39,"A",1,"CONTROL",1,2001,"HORDEUM MURINUM",16.15
"WATER","W52",39,"A",1,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.3
"WATER","W52",39,"A",1,"CONTROL",1,2001,"LITTER",195.40001
"WATER","W52",39,"A",1,"CONTROL",1,2001,"LOLLIUM SPECIES",7.7
"WATER","W52",39,"A",1,"CONTROL",1,2001,"NASSELLA PULCHRA",1.9
"WATER","W52",39,"A",1,"CONTROL",1,2001,"PHALARIS PARADOXA",1.1
"WATER","W52",39,"A",1,"CONTROL",1,2001,"POA SECUNDA",0.1
"WATER","W52",39,"A",1,"CONTROL",1,2001,"VULPIA MYUROS",172.749995
"WATER","W52",39,"A",1,"CONTROL",1,2002,"AMSINCKIA MENZIESII",0.7
"WATER","W52",39,"A",1,"CONTROL",1,2002,"BROMUS CARINATUS",12.85
"WATER","W52",39,"A",1,"CONTROL",1,2002,"BROMUS HORDEACEUS",26.55
"WATER","W52",39,"A",1,"CONTROL",1,2002,"BROMUS MADRITENSIS",1.4
"WATER","W52",39,"A",1,"CONTROL",1,2002,"CENTAUREA MELITENSIS",1.35
"WATER","W52",39,"A",1,"CONTROL",1,2002,"ELYMUS GLAUCUS",1.85
"WATER","W52",39,"A",1,"CONTROL",1,2002,"HORDEUM MURINUM",1.65
"WATER","W52",39,"A",1,"CONTROL",1,2002,"LACTUCA SERRIOLA",0.3
"WATER","W52",39,"A",1,"CONTROL",1,2002,"LITTER",571.65001
"WATER","W52",39,"A",1,"CONTROL",1,2002,"NASSELLA PULCHRA",5.15
"WATER","W52",39,"A",1,"CONTROL",1,2002,"VULPIA MYUROS",66.65
"WATER","W52",39,"A",1,"CONTROL",1,2003,"AMSINCKIA MENZIESII",47.15
"WATER","W52",39,"A",1,"CONTROL",1,2003,"BROMUS CARINATUS",0.65
"WATER","W52",39,"A",1,"CONTROL",1,2003,"BROMUS DIANDRUS",2.75
"WATER","W52",39,"A",1,"CONTROL",1,2003,"BROMUS HORDEACEUS",92.05
"WATER","W52",39,"A",1,"CONTROL",1,2003,"BROMUS MADRITENSIS",36.9
"WATER","W52",39,"A",1,"CONTROL",1,2003,"ELYMUS GLAUCUS",11.25
"WATER","W52",39,"A",1,"CONTROL",1,2003,"ERODIUM CICUTARIUM",2.25
"WATER","W52",39,"A",1,"CONTROL",1,2003,"HORDEUM MURINUM",3.95
"WATER","W52",39,"A",1,"CONTROL",1,2003,"LITTER",531.6
"WATER","W52",39,"A",1,"CONTROL",1,2003,"NASSELLA PULCHRA",2.5
"WATER","W52",39,"A",1,"CONTROL",1,2003,"VULPIA MYUROS",32.65
"WATER","W52",39,"A",1,"CONTROL",1,2004,"BRASSICA NIGRA",4.4495
"WATER","W52",39,"A",1,"CONTROL",1,2004,"BROMUS DIANDRUS",8.8
"WATER","W52",39,"A",1,"CONTROL",1,2004,"BROMUS HORDEACEUS",18.85
"WATER","W52",39,"A",1,"CONTROL",1,2004,"BROMUS MADRITENSIS",5.25
"WATER","W52",39,"A",1,"CONTROL",1,2004,"CONYZA CANADENSIS",0.0505
"WATER","W52",39,"A",1,"CONTROL",1,2004,"ELYMUS GLAUCUS",8.2
